timestamp_utc,kp,dst,f107
2025-01-01 00:00:00+00:00,3.0,-30.0,120.0
2025-01-01 01:00:00+00:00,3.152358539877216,-40.2228028164733,113.84686188657784
2025-01-01 02:00:00+00:00,2.6247485597631073,-40.98013612937715,119.56569731538468
2025-01-01 03:00:00+00:00,3.0187367296781806,-29.480344833296584,116.32902255589129
2025-01-01 04:00:00+00:00,3.488082251389878,-52.29811639034988,118.23503680497045
2025-01-01 05:00:00+00:00,2.488160544493466,-66.81854096157615,111.37555269081896
2025-01-01 06:00:00+00:00,1.8626627638376339,-75.3110345612973,118.69773780508591
2025-01-01 07:00:00+00:00,1.9834498272293948,-59.793025202868066,118.07006352788724
2025-01-01 08:00:00+00:00,1.876156039696134,-56.371294869617735,119.61628515094088
2025-01-01 09:00:00+00:00,1.923947658959183,-48.17069656761311,131.33388988904522
2025-01-01 10:00:00+00:00,1.551228312224434,-59.20889182752316,138.94662539317287
2025-01-01 11:00:00+00:00,2.0633658840446265,-69.82007274367795,137.40668585657284
2025-01-01 12:00:00+00:00,2.4990935575568693,-64.54553412157729,134.44159044591453
2025-01-01 13:00:00+00:00,2.557154228459634,-63.271880129791285,132.83011362523888
2025-01-01 14:00:00+00:00,3.1429171205206687,-57.11905433855419,135.40432773482223
2025-01-01 15:00:00+00:00,3.369525935620658,-58.453383161067634,134.89047610639585
2025-01-01 16:00:00+00:00,2.921403407398006,-55.10287823330001,132.92951092852385
2025-01-01 17:00:00+00:00,3.109708629069355,-53.01962981958292,140.290894801279
2025-01-01 18:00:00+00:00,2.624781897201388,-44.781563332342,139.70893328841123
2025-01-01 19:00:00+00:00,3.082767952994955,-36.41584924625046,151.19929375335883
2025-01-01 20:00:00+00:00,3.0536665998520807,-52.48625220524315,151.5883870157312
2025-01-01 21:00:00+00:00,2.9585520880868463,-74.50921271454683,160.44883121032973
2025-01-01 22:00:00+00:00,2.6201597114805333,-63.60157448374083,162.12539557256002
2025-01-01 23:00:00+00:00,3.250422395243522,-51.05229206144665,166.8222001118485
2025-01-02 00:00:00+00:00,3.1606365344469447,-60.83747641535109,163.0580797507799
2025-01-02 01:00:00+00:00,2.938440796643044,-78.81908095250036,158.66745638234346
2025-01-02 02:00:00+00:00,2.765451981566777,-76.85235112337834,160.86652926493645
2025-01-02 03:00:00+00:00,3.0433339752651123,-66.60692183740548,165.69926046654336
2025-01-02 04:00:00+00:00,3.223889308683896,-47.89883817631423,165.7667615559932
2025-01-02 05:00:00+00:00,3.419061149047695,-42.37788569177343,159.20109320075022
2025-01-02 06:00:00+00:00,3.6135185930992515,-45.84749494379491,152.29934527743058
2025-01-02 07:00:00+00:00,4.65366646387952,-54.46185126076764,145.09813316041823
2025-01-02 08:00:00+00:00,4.367775632493236,-53.85810131884574,136.23091579640044
2025-01-02 09:00:00+00:00,4.043265486332805,-56.37358633132139,136.79398912731034
2025-01-02 10:00:00+00:00,3.584215847892226,-65.99679366198312,142.43245714904563
2025-01-02 11:00:00+00:00,3.862994766785363,-44.78930128011059,142.3508515336833
2025-01-02 12:00:00+00:00,4.38433117480654,-26.641831233787066,131.03507634050783
2025-01-02 13:00:00+00:00,4.258140887238776,-15.348507773557042,130.12456875448999
2025-01-02 14:00:00+00:00,3.775155604395573,-24.850041596177178,129.35883827108717
2025-01-02 15:00:00+00:00,3.3241572163301747,-16.402847521280847,139.89134242056687
2025-01-02 16:00:00+00:00,3.6332457494260164,-10.278526475876212,132.60591797974945
2025-01-02 17:00:00+00:00,3.9732105475564365,-6.247499704318159,130.68963945891312
2025-01-02 18:00:00+00:00,4.196127154331212,5.77410296020598,139.26601099257505
2025-01-02 19:00:00+00:00,3.8035659429703044,11.412332329614635,141.5205462187538
2025-01-02 20:00:00+00:00,3.879468307355149,17.984228046065702,144.3308996758263
2025-01-02 21:00:00+00:00,3.8938377965577557,20.0,144.88397542932594
2025-01-02 22:00:00+00:00,3.958490205094374,20.0,146.51149855840026
2025-01-02 23:00:00+00:00,4.346280083813751,6.782864009918178,150.36963127611082
2025-01-03 00:00:00+00:00,4.3907638540104035,6.883417503825385,146.27341133055154
2025-01-03 01:00:00+00:00,4.660682442845831,0.5838295652576235,150.63581421990017
2025-01-03 02:00:00+00:00,4.611437855447985,-12.826256602447735,143.72151436200858
2025-01-03 03:00:00+00:00,4.675425662020578,3.6484347226094584,145.34905819816706
2025-01-03 04:00:00+00:00,4.907298491838819,20.0,146.22074651359395
2025-01-03 05:00:00+00:00,4.083355657319045,20.0,143.1133233762268
2025-01-03 06:00:00+00:00,3.8693522662744417,20.0,142.98989366505398
2025-01-03 07:00:00+00:00,3.590698325814322,20.0,139.86822396191278
2025-01-03 08:00:00+00:00,3.2417244854019347,20.0,134.51677398248154
2025-01-03 09:00:00+00:00,3.092067135518496,20.0,132.78293142536324
2025-01-03 10:00:00+00:00,3.834934434359769,20.0,127.30630585841566
2025-01-03 11:00:00+00:00,3.360272154795159,20.0,128.99141116280262
2025-01-03 12:00:00+00:00,3.8263977243511413,20.0,123.30409339561484
2025-01-03 13:00:00+00:00,2.943642952325682,20.0,126.95594204915531
2025-01-03 14:00:00+00:00,2.77901828971651,19.191863774331757,121.12266825100394
2025-01-03 15:00:00+00:00,2.8714439077831875,17.410730860277035,118.39489882975766
2025-01-03 16:00:00+00:00,3.1709828780736675,20.0,115.38964303862198
2025-01-03 17:00:00+00:00,3.5180470240664112,20.0,122.14858145806734
2025-01-03 18:00:00+00:00,3.8888182904630533,20.0,123.89985851529944
2025-01-03 19:00:00+00:00,3.670014839815682,20.0,122.93267769261574
2025-01-03 20:00:00+00:00,3.405338201492614,20.0,125.52301623829125
2025-01-03 21:00:00+00:00,3.8140592320465605,20.0,115.0712613954166
2025-01-03 22:00:00+00:00,3.677704108003425,20.0,114.99247636137545
2025-01-03 23:00:00+00:00,3.005975740934293,20.0,125.11774133590808
2025-01-04 00:00:00+00:00,2.4390333468858376,14.095768415417723,125.86695887473286
2025-01-04 01:00:00+00:00,2.0073555365407403,0.7106976578779012,126.29068088587209
2025-01-04 02:00:00+00:00,2.305568131740585,5.208701850195688,129.11377758549514
2025-01-04 03:00:00+00:00,2.4115025931888385,8.417174412524119,133.66056036615612
2025-01-04 04:00:00+00:00,2.786170140563281,-10.218244189407141,123.71966679806796
2025-01-04 05:00:00+00:00,2.5832353103668497,-11.84072568057027,115.40459599948966
2025-01-04 06:00:00+00:00,2.6833433903868644,-2.246897307959628,116.59460666546536
2025-01-04 07:00:00+00:00,3.0119714178511896,7.7902780271627705,113.15324525936816
2025-01-04 08:00:00+00:00,2.8566995770985106,17.292840895471898,119.8640170270638
2025-01-04 09:00:00+00:00,3.092252217022291,16.73611614657706,118.40565392157049
2025-01-04 10:00:00+00:00,2.756676635637851,7.35094054395401,108.85821814864045
2025-01-04 11:00:00+00:00,2.5873158805734224,-4.233066540505678,102.6915208950959
2025-01-04 12:00:00+00:00,2.4170811395455867,-1.302356162191991,89.14776386006143
2025-01-04 13:00:00+00:00,1.8483072597737875,1.9164913047034808,88.24989526811568
2025-01-04 14:00:00+00:00,2.149378137177889,14.151472594660063,87.58564031539754
2025-01-04 15:00:00+00:00,1.9572080602176327,20.0,85.74473097103069
2025-01-04 16:00:00+00:00,2.015594716570595,20.0,91.43015216361907
2025-01-04 17:00:00+00:00,2.3051883101950197,8.381317733584481,97.68576748385453
2025-01-04 18:00:00+00:00,2.563194482700241,4.42262540880381,97.06598067430005
2025-01-04 19:00:00+00:00,2.917727313051622,5.90648484873298,86.62818382436487
2025-01-04 20:00:00+00:00,2.872598205144329,3.1675226978642854,90.00286944470015
2025-01-04 21:00:00+00:00,2.667319138865036,-3.2747688368695584,93.05149212319061
2025-01-04 22:00:00+00:00,2.6440940764685843,-1.2804253104331806,94.85544564270569
2025-01-04 23:00:00+00:00,1.8182221556661402,-6.894394218330621,100.01123753655432
2025-01-05 00:00:00+00:00,1.1537548116712895,-13.637167171217747,94.41012848826313
2025-01-05 01:00:00+00:00,0.5847172649105241,-10.849895484758996,104.70535964461956
2025-01-05 02:00:00+00:00,0.2068579878642569,-15.252823376355865,100.10861619473441
2025-01-05 03:00:00+00:00,0.5464022018327626,-13.106723019045226,104.07852710998753
2025-01-05 04:00:00+00:00,0.21634256406109387,-10.712548330143093,95.84615260876862
2025-01-05 05:00:00+00:00,0.16644415883834407,-22.49258737445598,91.44077226194754
2025-01-05 06:00:00+00:00,0.9577360997894595,-27.455146865620982,99.29100273301275
2025-01-05 07:00:00+00:00,0.8817173092692738,-13.128274529143937,98.21605694926693
2025-01-05 08:00:00+00:00,1.3563892280393535,-25.086504165903932,102.65101528128335
2025-01-05 09:00:00+00:00,0.9717609266324474,-46.35131857229116,104.04937998574715
2025-01-05 10:00:00+00:00,0.97045410136701,-64.64274373327045,103.73160238926678
2025-01-05 11:00:00+00:00,0.5969203688433691,-63.65878939283835,110.75987333160836
2025-01-05 12:00:00+00:00,0.5475578124509193,-62.67644082465459,109.75087441749054
2025-01-05 13:00:00+00:00,1.090333990557071,-63.199020562412706,101.02694132956071
2025-01-05 14:00:00+00:00,0.32215707943304306,-50.393141861879435,97.23453523130459
2025-01-05 15:00:00+00:00,0.6732610472343197,-76.71362335567123,100.233667512982
2025-01-05 16:00:00+00:00,0.908465796038743,-71.82001214424957,102.43980826773031
2025-01-05 17:00:00+00:00,0.7159675283884086,-55.36922988332885,94.82249878189043
2025-01-05 18:00:00+00:00,0.10714022477476082,-66.13965293457942,91.45727174379115
2025-01-05 19:00:00+00:00,0.2878479673929575,-69.21492499378678,88.82239393808737
2025-01-05 20:00:00+00:00,0.15870921449140862,-75.95954566619724,87.28236654302748
2025-01-05 21:00:00+00:00,0.41711185944419027,-83.9838152136486,80.69823655868151
2025-01-05 22:00:00+00:00,0.5571823392337025,-86.16675895960603,77.88515687284286
2025-01-05 23:00:00+00:00,1.480212667932475,-70.76857094356886,74.58536294590841
2025-01-06 00:00:00+00:00,1.4365242207993392,-51.57933276982228,78.8032039598911
2025-01-06 01:00:00+00:00,1.0029492634484398,-54.50713836482731,83.18831327112075
2025-01-06 02:00:00+00:00,1.1924396177541758,-34.96639345688606,82.7772554365742
2025-01-06 03:00:00+00:00,1.3928159788523498,-34.51130081790209,81.13752344846606
2025-01-06 04:00:00+00:00,2.1527689675299504,-16.884164534533237,82.1662279060229
2025-01-06 05:00:00+00:00,2.6126861421107423,-18.07946774037749,78.40770898999376
2025-01-06 06:00:00+00:00,2.81048736457996,-17.007300125108497,73.01711504116071
2025-01-06 07:00:00+00:00,3.551614441960743,-13.61240939617798,70.0
2025-01-06 08:00:00+00:00,2.92965219270128,17.848375585420932,70.0
2025-01-06 09:00:00+00:00,2.6132938166913426,20.0,70.0
2025-01-06 10:00:00+00:00,2.169341155154013,17.223533246202557,70.0
2025-01-06 11:00:00+00:00,2.0159691958184283,20.0,70.0
2025-01-06 12:00:00+00:00,1.3768276622493527,20.0,70.0
2025-01-06 13:00:00+00:00,1.7755617525440872,15.309206556750574,70.0
2025-01-06 14:00:00+00:00,1.7256723163674963,20.0,70.0
2025-01-06 15:00:00+00:00,1.0539855532977926,20.0,70.0
2025-01-06 16:00:00+00:00,0.6434967350291325,20.0,70.0
2025-01-06 17:00:00+00:00,0.9180788220027738,20.0,70.0
2025-01-06 18:00:00+00:00,1.4412381648498258,20.0,70.0
2025-01-06 19:00:00+00:00,2.5175417024532276,20.0,70.0
2025-01-06 20:00:00+00:00,3.9985958503342314,8.39250825676961,70.0
2025-01-06 21:00:00+00:00,4.155870774455518,14.29038477772955,70.0
2025-01-06 22:00:00+00:00,3.60330817571681,3.584382883871953,70.0
2025-01-06 23:00:00+00:00,2.5071196265653146,-11.510296129399599,70.0
2025-01-07 00:00:00+00:00,2.665619376408967,-12.464202645398434,70.0
2025-01-07 01:00:00+00:00,2.2758678599333555,-11.975108559345923,70.0
2025-01-07 02:00:00+00:00,2.1043958368468454,-19.27066803388181,70.0
2025-01-07 03:00:00+00:00,1.843127645474599,-11.174936096524434,70.0
2025-01-07 04:00:00+00:00,1.8305758199926765,-24.973189038303016,70.0
2025-01-07 05:00:00+00:00,2.4220371443868647,-29.143162745262543,70.0
2025-01-07 06:00:00+00:00,2.529459570890194,-35.0090408396873,70.0
2025-01-07 07:00:00+00:00,2.47366917382634,-35.37473272628695,70.0
2025-01-07 08:00:00+00:00,1.9821588387221172,-32.47859522528882,70.0
2025-01-07 09:00:00+00:00,1.1957094244338329,-42.50795281701849,70.0
2025-01-07 10:00:00+00:00,1.042769998675476,-35.01496698611584,70.0
2025-01-07 11:00:00+00:00,1.113740223332542,-34.28464396304653,70.0
2025-01-07 12:00:00+00:00,2.0920181689558563,-53.118413616904704,70.0
2025-01-07 13:00:00+00:00,2.2025545212445063,-72.24195974853691,70.0
2025-01-07 14:00:00+00:00,2.73379655069381,-71.52031348285928,70.0
2025-01-07 15:00:00+00:00,2.4974589238895435,-72.89958039106564,70.0
2025-01-07 16:00:00+00:00,1.930114094486554,-73.07578991899067,70.0
2025-01-07 17:00:00+00:00,1.5010500086460403,-72.49409868591303,70.0
2025-01-07 18:00:00+00:00,1.2133844759458616,-69.38861831709296,70.0
2025-01-07 19:00:00+00:00,2.3669501183661508,-59.124349852268104,70.0
2025-01-07 20:00:00+00:00,1.9879092728356502,-69.65291186439833,70.0
2025-01-07 21:00:00+00:00,2.45775841106204,-80.57956955611832,70.0
2025-01-07 22:00:00+00:00,2.0334069014654252,-90.50121674386978,70.0
2025-01-07 23:00:00+00:00,2.547523062829276,-86.40202573730531,70.0
2025-01-08 00:00:00+00:00,2.762622392740744,-72.82451143609474,70.0
2025-01-08 01:00:00+00:00,2.696172324274661,-76.28141558976795,70.0
2025-01-08 02:00:00+00:00,2.690982444993211,-100.37278571956914,70.0
2025-01-08 03:00:00+00:00,2.3790394750288555,-116.0052586312815,70.0
2025-01-08 04:00:00+00:00,2.633123602018453,-122.61552068661598,70.0
2025-01-08 05:00:00+00:00,2.4239756817471405,-126.3404991478358,70.0
2025-01-08 06:00:00+00:00,1.8399740157761593,-128.49757543742635,70.0
2025-01-08 07:00:00+00:00,1.2590065278275415,-126.14181269886866,70.0
2025-01-08 08:00:00+00:00,1.4323501602972244,-127.33643975311576,70.0
2025-01-08 09:00:00+00:00,2.3002782804875808,-114.89631485261937,70.0
2025-01-08 10:00:00+00:00,2.415260173249921,-119.95856161238066,70.0
2025-01-08 11:00:00+00:00,2.3851780015324833,-126.78256997488847,70.0
2025-01-08 12:00:00+00:00,2.558832171257131,-120.0581631901861,70.0
2025-01-08 13:00:00+00:00,3.2338914335476865,-133.61342062564356,70.0
2025-01-08 14:00:00+00:00,3.3318881125522304,-127.64423515993066,70.0
2025-01-08 15:00:00+00:00,3.1098300915077504,-124.66581861946938,70.0
2025-01-08 16:00:00+00:00,3.657482941962307,-124.24692714626165,70.0
2025-01-08 17:00:00+00:00,3.8389870140949984,-106.47922753184379,70.0
2025-01-08 18:00:00+00:00,4.5649156593882445,-111.17171743415409,70.0
2025-01-08 19:00:00+00:00,4.578287095029785,-88.94530138023023,70.05620206457657
2025-01-08 20:00:00+00:00,3.8871382244180457,-90.02070984490662,76.12765676614376
2025-01-08 21:00:00+00:00,3.158701713574311,-101.59046009771077,70.0
2025-01-08 22:00:00+00:00,3.97623059401122,-99.4594550858083,73.17805367846707
2025-01-08 23:00:00+00:00,4.789251924702308,-108.8327179872798,75.45020017788136
2025-01-09 00:00:00+00:00,4.610029721825892,-114.7736221056692,81.22530921023802
2025-01-09 01:00:00+00:00,4.337934575166603,-109.10781666340091,75.48336444067465
2025-01-09 02:00:00+00:00,5.001759992529374,-101.96983944363164,71.71607595731524
2025-01-09 03:00:00+00:00,4.348149151881161,-106.75211965730159,72.85158204129843
2025-01-09 04:00:00+00:00,3.83337818480919,-95.34302581369155,73.16694692362577
2025-01-09 05:00:00+00:00,4.113372672913252,-82.46108771720638,74.98168461445397
2025-01-09 06:00:00+00:00,3.8604014778377955,-67.04884839722934,80.79499872760316
2025-01-09 07:00:00+00:00,3.81482047058587,-61.01373735802753,72.33098613519776
2025-01-09 08:00:00+00:00,3.69235799779432,-46.759175490009994,77.60490778703043
2025-01-09 09:00:00+00:00,3.8265273723040707,-65.23197625995037,78.02519126798227
2025-01-09 10:00:00+00:00,4.488941934345726,-67.706402221036,77.38347172229223
2025-01-09 11:00:00+00:00,4.459787291079312,-75.62232673984954,70.40871115420416
2025-01-09 12:00:00+00:00,4.708767323163775,-73.51762159377863,73.34006114894055
2025-01-09 13:00:00+00:00,3.598242906490075,-78.36176135387043,70.0
2025-01-09 14:00:00+00:00,3.5439715602005126,-79.05610454629034,70.0
2025-01-09 15:00:00+00:00,3.0951578470440513,-59.25323365332404,70.0
2025-01-09 16:00:00+00:00,2.4809934244800345,-60.36536694446134,70.0
2025-01-09 17:00:00+00:00,2.0678675697916575,-55.62013643366998,70.0
2025-01-09 18:00:00+00:00,1.9474124709516687,-57.43042700423893,70.0
2025-01-09 19:00:00+00:00,2.457993118582092,-56.12468558458581,70.0
2025-01-09 20:00:00+00:00,1.8218971037832052,-55.54202506853338,70.0
2025-01-09 21:00:00+00:00,1.8961179948912537,-50.54794390743112,70.0
2025-01-09 22:00:00+00:00,1.709227378479902,-38.48390967381072,70.0
2025-01-09 23:00:00+00:00,1.6099294623749265,-21.840291504301216,70.0
2025-01-10 00:00:00+00:00,2.1808119019084824,-18.907284855123525,70.0
2025-01-10 01:00:00+00:00,2.4908290253150214,-13.233670297665032,70.0
2025-01-10 02:00:00+00:00,3.184986627770642,-25.0776419835674,70.0
2025-01-10 03:00:00+00:00,3.0984844567571597,-26.05485656805226,70.0
2025-01-10 04:00:00+00:00,2.7455889280839503,-16.730864787855324,70.0
2025-01-10 05:00:00+00:00,2.646380073239503,-8.336561107926684,70.0
2025-01-10 06:00:00+00:00,2.7853094652131385,-6.653732557817648,70.0
2025-01-10 07:00:00+00:00,2.8843306711793373,1.7432816890182252,71.95089220662584
2025-01-10 08:00:00+00:00,2.347920101503687,6.016083145176047,70.0
2025-01-10 09:00:00+00:00,2.42576898724244,17.29882406486574,70.0
2025-01-10 10:00:00+00:00,2.5685947029497704,19.246439153139534,76.23100927446417
2025-01-10 11:00:00+00:00,3.848901986569242,14.704527214366394,82.5845493002026
2025-01-10 12:00:00+00:00,4.744879192881616,17.168849239409298,79.46873041263103
2025-01-10 13:00:00+00:00,4.231013557958124,-13.080471503906647,80.96980526543928
2025-01-10 14:00:00+00:00,4.02577119928563,-9.590004709978018,81.35395163036694
2025-01-10 15:00:00+00:00,3.242761638402847,-46.48233286792629,83.13637706454054
2025-01-10 16:00:00+00:00,2.935270049500961,-63.38732028462195,80.0071261008236
2025-01-10 17:00:00+00:00,3.0963090488210834,-58.201887869519666,79.94073880452095
2025-01-10 18:00:00+00:00,3.694420406824146,-52.86255673946132,72.33144082799518
2025-01-10 19:00:00+00:00,3.2951574676111344,-64.0295934060714,73.42648572325125
2025-01-10 20:00:00+00:00,2.9533263741966795,-70.47002195673936,76.09095874797502
2025-01-10 21:00:00+00:00,1.882015540617518,-55.95521163146325,75.35532622342186
2025-01-10 22:00:00+00:00,1.8565818033141885,-60.276408714560745,70.0
2025-01-10 23:00:00+00:00,1.3825455072186976,-37.24167741623968,73.07261669838627
2025-01-11 00:00:00+00:00,1.198698518174726,-37.11604239967835,75.3130498757902
2025-01-11 01:00:00+00:00,0.850333203182196,-32.89335978287211,72.08999745501345
2025-01-11 02:00:00+00:00,0.9106852658968076,-16.666748602228594,71.11055079683038
2025-01-11 03:00:00+00:00,0.13628680692365158,-15.623142468249828,70.0
2025-01-11 04:00:00+00:00,0.0,-25.934119425792844,70.0
2025-01-11 05:00:00+00:00,0.7832759077020244,-27.11271155421989,70.0
2025-01-11 06:00:00+00:00,0.2504008216799076,-27.526564685036398,70.0
2025-01-11 07:00:00+00:00,0.0,-41.223449913351324,70.0
2025-01-11 08:00:00+00:00,0.9159703559608201,-43.55730162849253,70.0
2025-01-11 09:00:00+00:00,2.4727054227829823,-50.70807653589705,70.0
2025-01-11 10:00:00+00:00,1.9132868372311627,-41.05033743330477,70.0
